#node	clock_length	mutation_length	rate	fold_change
NODE_0000395	2.687e-05	1.364e-22	6.255e-04	1.00
EPI_ISL_668749	3.860e-06	1.976e-22	5.669e-04	0.91
EPI_ISL_668751	3.860e-06	1.976e-22	5.669e-04	0.91
NODE_0000396	-5.920e-07	1.408e-22	5.760e-04	0.92
NODE_0000397	4.863e-05	1.408e-22	6.255e-04	1.00
EPI_ISL_683016	2.494e-05	3.383e-05	6.811e-04	1.09
EPI_ISL_927270	3.178e-05	3.383e-05	6.544e-04	1.05
NODE_0000399	5.409e-05	1.408e-22	4.989e-04	0.80
NODE_0000400	6.802e-06	1.408e-22	6.254e-04	1.00
NODE_0000401	1.924e-05	1.408e-22	6.258e-04	1.00
EPI_ISL_683147	1.986e-06	2.058e-22	5.382e-04	0.86
EPI_ISL_683153	1.986e-06	2.121e-22	5.382e-04	0.86
NODE_0000402	1.924e-05	1.408e-22	6.258e-04	1.00
EPI_ISL_683130	1.986e-06	2.121e-22	5.382e-04	0.86
EPI_ISL_683129	1.986e-06	2.037e-22	5.382e-04	0.86
NODE_0000403	6.730e-06	1.408e-22	6.254e-04	1.00
NODE_0000404	2.933e-07	1.408e-22	6.258e-04	1.00
EPI_ISL_1869656	3.126e-05	3.383e-05	6.849e-04	1.09
EPI_ISL_683141	2.100e-05	2.052e-22	5.384e-04	0.86
NODE_0000406	6.539e-06	1.408e-22	6.257e-04	1.00
EPI_ISL_683152	1.476e-05	2.058e-22	5.428e-04	0.87
NODE_0000407	2.630e-08	1.408e-22	6.254e-04	1.00
EPI_ISL_668822	1.302e-05	1.987e-22	5.660e-04	0.90
NODE_0000408	6.507e-06	1.408e-22	6.257e-04	1.00
EPI_ISL_815645	6.515e-06	2.009e-22	5.662e-04	0.90
NODE_0000409	1.385e-06	1.408e-22	6.258e-04	1.00
EPI_ISL_683122	5.129e-06	2.058e-22	5.662e-04	0.90
EPI_ISL_683098	0.000e+00	2.037e-22	6.028e-04	0.96
